00:04, 0.0377, 22.1894, 38.9600, 0.0000, 25.4410
00:04, 0.0357, 22.2082, 38.9600, 0.0000, 25.4508
00:04, 0.0325, 22.2082, 38.9600, 0.0000, 25.4561
00:05, 0.0379, 22.1965, 38.9600, 0.0000, 25.4481
00:06:32, 0.0388, 22.1972, 38.9600, 0.0000, 25.4441
00:06:42, 0.0395, 22.2302, 38.9600, 0.0000, 25.4530
00:06:52, 0.0433, 22.2278, 38.9600, 0.0000, 25.4531
00:07:02, 0.0369, 22.2113, 38.9600, 0.0000, 25.4390
00:07:12, 0.0357, 22.2302, 38.9600, 0.0000, 25.4481
00:07:22, 0.0360, 22.2302, 38.9600, 0.0000, 25.4389
00:07:32, 0.0345, 22.1948, 38.9600, 0.0000, 25.4465
00:07:42, 0.0319, 22.2137, 38.9600, 0.0000, 25.4461
00:07:52, 0.0360, 22.2302, 38.9600, 0.0000, 25.4526
00:08:02, 0.0347, 22.2302, 38.9600, 0.0000, 25.4552
00:08:12, 0.0379, 22.2137, 38.9600, 0.0000, 25.4581
00:08:22, 0.0327, 22.2325, 38.9600, 0.0000, 25.4653
00:08:32, 0.0415, 22.2302, 38.9600, 0.0000, 25.4618
00:09:09, 0.0317, 22.0547, 38.9600, 0.0000, 25.4591
00:09:14, 0.0353, 22.1936, 38.9600, 0.0000, 25.4618
00:09:19, 0.0305, 22.2243, 38.9600, 0.0000, 25.4617
00:09:24, 0.0329, 22.2101, 38.9600, 0.0000, 25.4684
00:09:29, 0.0331, 22.2078, 38.9600, 0.0000, 25.4708
00:09:34, 0.0372, 22.2219, 38.9600, 0.0000, 25.4690
00:10:03, 0.0377, 0.0000, 0.0000, 0.0000, 25.4822
00:10:04, 0.0372, 0.0000, 38.9600, 0.0000, 25.4780
00:10:05, 0.0364, 0.0000, 38.9600, 0.0000, 25.4834
00:10:05, 0.0323, 0.0000, 38.9600, 0.0000, 25.4794
00:10:06, 0.0342, 0.0000, 38.9600, 0.0000, 25.4807
00:10:07, 0.0400, 0.0000, 38.9600, 0.0000, 25.4837
00:10:07, 0.0362, 22.1635, 38.9600, 0.0000, 25.4752
00:10:08, 0.0324, 22.1754, 38.9600, 0.0000, 25.4791
00:10:08, 0.0386, 22.1943, 38.9600, 0.0000, 25.4814
00:10:09, 0.0306, 22.1825, 38.9600, 0.0000, 25.4787
00:10:09, 0.0367, 22.1919, 38.9600, 0.0000, 25.4794
00:10:10, 0.0357, 22.1919, 38.9600, 0.0000, 25.4820
00:10:10, 0.0288, 22.1919, 38.9600, 0.0000, 25.4845
00:10:11, 0.0316, 22.1919, 38.9600, 0.0000, 25.4756
00:10:11, 0.0316, 22.1801, 38.9600, 0.0000, 25.4803
